normalized_time,Participant_1493663240_A01890.p,Participant_1496443804_A01890.p
82.36,-302.58,61.56
82.38,-321.41,51.85
82.39,-332.81,42.34
82.41,-331.28,33.03
82.42,-314.67,23.96
82.44,-285.07,15.49
82.45,-246.99,8.11
82.47,-205.15,2.15
82.48,-163.05,-2.49
82.5,-126.6,-6.29
82.52,-97.52,-9.79
82.53,-73.2,-13.12
82.55,-49.3,-15.91
82.56,-23.17,-17.42
82.58,5.07,-17.0
82.59,34.05,-14.46
82.61,62.66,-10.07
82.63,118.07,-4.33
82.64,206.13,2.31
82.66,310.88,9.59
82.67,406.34,17.24
82.69,475.53,24.73
82.7,515.78,30.99
82.72,532.69,34.48
82.73,534.23,33.59
82.75,527.59,27.13
82.77,517.35,14.83
82.78,501.51,-2.42
82.8,478.87,-22.73
82.81,451.01,-43.75
82.83,421.24,-63.41
82.84,392.35,-80.53
82.86,365.67,-95.12
82.88,341.63,-108.0
82.89,320.46,-120.11
82.91,301.38,-131.74
82.92,280.23,-142.15
82.94,254.99,-149.81
82.95,227.06,-152.99
82.97,200.11,-150.5
82.98,177.39,-142.15
83.0,159.97,-128.75
83.02,146.4,-111.79
83.03,138.63,-93.07
83.05,135.03,-74.39
83.06,130.99,-57.28
83.08,123.39,-42.88
83.09,111.82,-31.68
83.11,98.07,-23.54
83.13,84.37,-17.74
83.14,72.25,-13.37
83.16,62.46,-9.63
83.17,55.18,-6.12
83.19,49.27,-2.82
83.2,42.47,0.08
83.22,33.16,2.48
83.23,20.86,4.56
83.25,6.14,6.67
83.27,-10.13,9.03
83.28,-27.16,11.34
83.3,-44.47,12.73
83.31,-61.88,11.99
83.33,-80.17,8.18
83.34,-100.51,1.13
83.36,-123.6,-8.34
83.38,-149.13,-18.71
83.39,-175.64,-28.34
83.41,-200.99,-35.97
83.42,-222.85,-40.98
83.44,-239.38,-43.17
83.45,-249.74,-42.38
83.47,-254.79,-38.31
83.48,-256.48,-30.62
83.5,-257.62,-19.37
83.52,-261.39,-5.34
83.53,-270.57,9.86
83.55,-286.48,24.29
83.56,-308.1,36.24
83.58,-331.41,44.67
83.59,-349.9,49.38
83.61,-356.25,50.73
83.63,-344.68,49.23
83.64,-313.33,45.28
83.66,-265.47,39.06
83.67,-208.95,30.68
83.69,-153.71,20.36
83.7,-108.56,8.69
83.72,-78.34,-3.37
83.73,-62.94,-14.73
83.75,-58.0,-24.49
83.77,-57.34,-32.24
83.78,-55.35,-38.23
83.8,-48.66,-43.27
83.81,-36.6,-48.36
83.83,-20.48,-54.13
